Flag ID,Content URL,Platform,Content Type,Rule Name,Rule Version,Status,AI Ruling,AI Confidence,AI Reasoning,Content Source,Timestamp,Context Text,Mismatch,Band,Analyst Notes
e6c0e0e3-ee8b-4452-bd8d-41a150961a90,https://www.youtube.com/watch?v=fUujZ7KCnVM,YOUTUBE,YouTube Video,Card Name Precision Rule,1.0,PENDING,compliant,1.0,"The transcript does not mention the Chase Ink Business Preferred® Credit Card. Therefore, this rule is not applicable.",Transcript,00:00,"00:00:4,480 00:00:6,160 00:00:6,160 00:00:7,919 00:00:7,919 percentage can come back to your pocket in the form of cash back. And not only does this card offer strong rewards for your mortgage and other expenses as well, but it also offers very low interest rates compared to other cards and high potential credit limits. So, let's dive into the card, all of its new revamped features, and help you determine if it's going to be a good fit for you. I'd also like to thank AAN for sponsoring today's video, allowing me to talk about the good, the informational, and the not so good, as we'll wrap up toward the end when we talk about who this card project is actually for, and for those who should avoid it. To begin here, though, I got to say that this is not your typical credit card. So, let's set the stage with some foundational things that you need to be aware of in terms of how this product will actually function. The Aven card is a credit card that lets you use your home equity to access a credit line with low rates. In other words, it combines a credit card 00:01:1,600 00:01:1,600 00:01:4,400 00:01:4,400 00:01:6,479 00:01:6,479 00:01:8,960 00:01:8,960 the amount you owe on your home is less than the home's value. As an example of this, let's say the home's value is $350,000. You still own $92,000 on your loan. Therefore, your equity in that property would be $258,000. Which naturally leads us to the qualification criteria for this card. First, yes, you must own a home. You must have equity in that home. You must also have verifiable income and a credit score of at least 640. I'll also have you know that this card is not necessarily available in all 50 United States at this time, as you can see here with some of the fine print. So, you can go to the site here, a.com/licicenses, for more details to see if it's going to be available in the place where you live. A lot has changed about this product, especially with the 00:02:1,600 00:02:1,600 00:02:3,119 00:02:3,119 00:02:5,280 00:02:5,280 00:02:7,520 00:02:7,520 00:02:9,920 00:02:9,920 is not a product designed for huge value upfront with a bonus to get you on your way to Hawaii necessarily. Instead of that, there are a lot of other great redeeming qualities, beginning first here with the fact that there is a $0 annual fee. And it actually goes well beyond that, too, because there's actually no origination fee, no appraisal fee, no notary fees, and no prepayment penalties either. Therefore, this might be a great card for you to keep open long term, especially given the new reward structure. For those of you who seek simplicity in a credit card product without having to worry about tons of fine print or activating or enrolling in certain things, a flat 2% is awesome. And perhaps the greatest part of the new reward stretcher here is the ability to earn 1% back on your mortgage payments. No doubt many of us have been eagerly and patiently waiting for a product like this. Here's how it 00:03:1,120 00:03:1,120 00:03:3,599 00:03:3,599 00:03:6,239 00:03:6,239 00:03:8,720 00:03:8,720 the Aven card. Now, to qualify to earn 1% back on your mortgage payments, you must meet the minimum spend requirement here, which is $4,000 or more in eligible purchases in the first 3 billion cycles. You'll earn at the 1% rate on up to $200 per year in reward earnings, and terms do apply to this. So, see the link in the description to learn more. Now, as we start to look beyond this super innovative reward structure, there are also some great qualities of this card as well. Especially here with the interest rates and then following that, the credit line itself. When looking up the average credit card interest rate as of June 2024 from Forbes Advisor, it is at a shocking 27.7%. Brutal, but those are the times that we're living in right now. Fortunately, AAN has a much better solution to getting 00:04:1,280 00:04:1,280 00:04:3,680 00:04:3,680 00:04:5,519 00:04:5,519 00:04:9,239 00:04:9,239 bakedin discount for autopay of 0.25%. You're not required to sign up for autopay, but for those of you who do decide to opt in, you will receive that discount. To make sure that you keep that discounted rate, simply make sure that you enroll by the end of your first billing cycle. And being able to access rates that are that much lower than the traditional average rate right now can be a huge advantage primarily for those of you who have large expenses coming up, whether they're planned or unplanned. This could be home improvements or remodels, education expenses, unexpected expenses like, you know, an emergency fund type of thing, new appliances, etc. Think about all the things that you would use a normal helock for, right? This is not necessarily to go to the supermarket and buy bread and eggs, rather larger expenses that you want to finance over time and then be able to pay off completely in a safe and effective way. But what about the total credit card 00:05:1,440 00:05:1,440 00:05:3,759 00:05:3,759 00:05:6,680 00:05:6,680 card limit, this is going to be here in 2022. So, a recent report by Experian showed that the average credit limit for Americans across all of their credit cards combined was around"",
""endMs"": 318080,
""startMs"": 80
},
{
""text"": ""$28,930. Whereas the limits on individual cards can of course be all over the place, whether it's in the hundreds or thousands of dollars. With AEN, on the other hand, you can actually get up to a quarter million dollars as I record this video. That may not be applicable to every single person. In the fine print, it does show a few states right now with a lower cap. So, if you live in any of these areas, it's going to be up to $100,000. Still immensely useful. And I say that not only to those of you who do have a big home renovation project coming up, for example, but also to those of you who may just want to have a bid line that you don't need to use much of. That's because the more credit you 00:06:0,320 00:06:0,320 00:06:2,800 00:06:2,800 00:06:5,280 00:06:5,280 00:06:6,800 00:06:6,800 00:06:8,720 00:06:8,720 having large credit lines on your credit report. Perhaps equally as cool is that there's also a pre-qualification tool for the Aven card. So, on their site here, you can actually check your offer without affecting your credit score. So before a hard pull actually occurs, you can just type in your mobile number, go through the prompts there, and see what type of offer they can give you. Another nice touch to that is that the process is extremely quick compared to a lot of other traditional helocks. All you've got to do is first check your offer by answering a few simple questions to quickly confirm your identity and your home. Then confirm your income by instantly verifying your bank account or your pay stubs, whatever one works best for you. and then schedule a digital signing process, which is actually pretty cool because they can seamlessly connect you with their notary to do all of this electronically. If you receive an offer you like, at that point, you can then choose to accept or deny it. If 00:07:1,599 00:07:1,599 00:07:3,120 00:07:3,120 00:07:5,199 00:07:5,199 00:07:6,880 00:07:6,880 00:07:8,800 00:07:8,800 earlier in the video, you have some additional options here, including balance transfers with this card, which could be a great use for it. that is you can transfer higher interest debt from other credit cards that you have or personal loans that may be at a higher interest rate, especially right now. Bring those over to the Aven card for a onetime 2.5% fee. So, if you were paying 18, 22, 24% on another credit card and even gave you, let's say, 14%, you move the balance over, that can represent a great savings. Don't use it as a crutch to keep yourself in debt and justify being in debt longer than you need to. Rather, use the Aven card as an awesome tool to accilerate your debt payoff to become debtree faster. As a second option, you can also cash out to your bank. That is, you get approved for your 00:08:1,360 00:08:1,360 00:08:3,440 00:08:3,440 00:08:6,560 00:08:6,560 00:08:8,879 00:08:879 what they call their AAN simple loan. This one's also subject to the same 2.5% fee, which is one time. So, despite the awesomeness of this card to now finally earn rewards on your monthly mortgage payments, also a few other expenses at 2% or better, plus low interest rates and high potential lines of credit. It is still not a product designed for everybody. Let's go over a few scenarios. Now, when talking about whether this card product is worth it for you, it may very likely be so if you are a homeowner with a stable financial position and if you're already in the market for a heliloc. I put these two points here up front because they're absolutely critical to understand. Unlike the traditional unsecured normal credit card, this one's associated with your house. If you're going to default on these payments or you're at risk to do so, can they potentially come after 00:09:1,279 00:09:1,279 00:09:3,200 00:09:3,200 00:09:5,839 00:09:5,839 00:09:7,839 00:09:7,839 00:09:9,519 00:09:9,519 you're not going to be in a stable financial situation. If you default on a standard HELOC, yes, it's your house that is backing the loan as its form of collateral. So, if you've got great financial habits in place, if you also have strong steady income and you're not worried about your financial picture because it's in a good spot, then this card can be a great fit for you as an awesome tool when used appropriately. Examples of that, as previously mentioned, would be large planned or unplanned expenses like the ones listed there on the screen. Also, this could be a good product to use to consolidate debt. For instance, if you want relief from higher APR products that you may have already to pay down debt faster. If you want a large credit line, this can potentially give that to you. And of course, if you want relatively quick access to funds, many traditional HELOTS can take days or weeks to actually get 00:10:0,399 00:10:0,399 00:10:3,360 00:10:3,360 00:10:5,519 00:10:5,519 00:10:7,600 00:10:7,600 side would then be this card would not be worth it for you if you don't own a home or don't have equity in that home. If you're not in a stable financial position, if you don't have a legitimate need or want for the card, if you can get better rates and or lower costs elsewhere, and if you do have a history of missing payments, defaulting on loans, or simply using credit cards irresponsibly. All that said, if you'd like to learn more about this card, check your pre-qualification offer, or even go ahead and apply for the AAN card, check out the link down below in the description. I'm happy to say that the days of more rewarding mortgages are finally here.
""endMs"": 645240,
""startMs"": 318360
}
]",,1.00,
f1f335be-5534-4b56-8e89-f8a997d16945,https://www.tiktok.com/@sethsrandomtips/video/7496898826477899038,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule states that the first mention of the card must have the full name with trademark symbols. The product mentioned here is ""Chase Sapphire Reserve®"", but only ""Chase Sapphire"" is mentioned.",Caption/Description,,how much do you spend on trips? #traveltiktok #budgeting #vacation,,0.90-0.99,
a9e1f80a-19dc-400d-8403-ecdae6ec1a75,https://www.tiktok.com/@sethsrandomtips/video/7496898826477899038,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule requires the first mention of the card to be the full name, including the trademark symbol. The card name ""Chase Sapphire Preferred® Card"" is not mentioned in the description/caption.",Caption/Description,,how much do you spend on trips? #traveltiktok #budgeting #vacation,,0.90-0.99,
01f06df0-1255-4474-915b-fdfd4cff91a0,https://www.tiktok.com/@sethsrandomtips/video/7496898826477899038,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule requires the first mention of the card to be the full name with trademark. The card name is not mentioned in the provided text. Therefore, it is a violation.",Caption/Description,,how much do you spend on trips? #traveltiktok #budgeting #vacation,,0.90-0.99,
3d62615d-e9f5-4d94-bdc2-a6ff9f7629e2,https://www.tiktok.com/@pointsdadtravels/video/7496723773123579167,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.95,"The first mention of the card is ""Chase Sapphire Preferred®"" at [00:00:01], which is the full name with the trademark symbol.",Video,,"""you just got the Chase Sapphire Preferred®, but you're not really""",,0.90-0.99,
f572136d-ae3f-43ae-96d4-64f953e84a8d,https://www.tiktok.com/@pointsdadtravels/video/7499667447558049066,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.95,"The card is referred to as ""Chase points"" at [00:00:01] without having been introduced by its full name.",Video,,how you can use your chase points to fly to Taiwan,,0.90-0.99,
dfe60425-4098-4ce6-b65d-19b4111c98eb,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.95,The video mentions a 100k point offer for the Chase Sapphire Preferred® Card but does not include the spending requirement or the timeline to achieve the bonus. [0.93 baseline + 0.02 card art],Video,,"""Finally released the 100,000 point offer for referrals... Earn 100,000 bonus points after you spend $5,000 on purchases""",,0.90-0.99,
2f1c2591-cea5-4747-9f47-4fd793a7d769,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.98,"The first mention of the card uses the full name and trademark symbol, ""Chase Sapphire Preferred® Card"" [0.93 baseline + 0.05 TM symbol].",Video,,"""100,000 point Chase Sapphire Preferred® offer, but it's got even better. Chase finally released the 100,000 point offer...""",,0.90-0.99,
db33ea15-8c8d-4378-ae8d-9cb03203515b,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,compliant,0.9,"The annual fee of $95 is clearly stated, ""+$95 Annual Fee"".",Video,,"""$95 Annual Fee.""",,0.90-0.99,
53b589e3-9923-44bf-81fe-f4ce83491872,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,1.0,"The offer ""100k MORE points"" is closer to ""CHASE sapphire preferred"".",Caption/Description,,"The CHASE sapphire preferred offer is the best that I’ve seen right now, and even better, it’s been added to refer a friend. Watch this video for the chance to get 100k MORE points even if you already have the card #csp #chase #awardtravel #milesandpoints",,1.00,
b06f0aaa-655f-41ba-a928-e28796a8984c,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The full card name ""Chase Ink Business Preferred® Credit Card"" is mentioned in the context.",Caption/Description,,"This analysis is in the context of the product: ""Chase Ink Business Preferred® Credit Card"" (ID: 4f6774e5-7b81-4505-89fb-4253230968fa).",,0.90-0.99,
1cb172d2-6f5e-4694-a377-34aeb9a8005e,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,violation,1.0,No marketing bullets are mentioned in the description.,Caption/Description,,"The CHASE sapphire preferred offer is the best that I’ve seen right now, and even better, it’s been added to refer a friend. Watch this video for the chance to get 100k MORE points even if you already have the card #csp #chase #awardtravel #milesandpoints",,1.00,
d66c2975-d486-4c5e-8cc2-f6b15cf4cb52,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,violation,1.0,There is no mention of annual fee.,Caption/Description,,"The CHASE sapphire preferred offer is the best that I’ve seen right now, and even better, it’s been added to refer a friend. Watch this video for the chance to get 100k MORE points even if you already have the card #csp #chase #awardtravel #milesandpoints",,1.00,
a8f16dd5-335f-467e-ba56-12108eabcd59,https://www.tiktok.com/@pointsdadtravels/video/7499667447558049066,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card is ""chase sapphire"", but the rule requires ""Chase Sapphire Preferred® Card"". Therefore, it is a violation.",Caption/Description,,#chase #chasesapphire #chaseultimaterewardpoints #EVA #staralliance,,0.90-0.99,
52d2f69f-c86b-421d-b936-b144cc41fe95,https://www.tiktok.com/@pointsdadtravels/video/7496723773123579167,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The first mention of ""Chase Ultimate Reward points"" appears in the caption, and the full card name ""Chase Ink Business Preferred® Credit Card"" is mentioned in the context. Therefore, the ""Card Name Precision Rule"" is satisfied.",Caption/Description,,What are your Chase Ultimate Reward points worth??,,0.90-0.99,
103916fd-4187-48a5-9357-af6d04ee4d7f,https://www.instagram.com/p/C9udUyqRzc9/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule states that the first mention of the card must include the full name with trademark symbol. The card ""Chase Ink Business Preferred® Credit Card"" is not mentioned in the caption; therefore, it is a violation of the rule.",Caption/Description,,"I’m glad you’re here👋
I hope you’re finding value in my account!
If you want to know more about me, just say so! 😊",,0.90-0.99,
c56a8a4f-5da4-42be-9851-2fdafdc07a19,https://www.tiktok.com/@pointsdadtravels/video/7499667447558049066,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The first mention of the card is ""Chase Sapphire Reserve®"" which includes the full card name with trademark symbol.",Caption/Description,,You can use your Chase Ultimate Reward points to book a flight to Taiwan on EVA Air by transferring them out to any Star Alliance members! #chase #chasesapphire #chaseultimaterewardpoints #EVA #staralliance #creditcards #creditcardtips #points #miles #pointsandmiles,,0.90-0.99,
67198d76-2ee6-4321-ae38-43a08dcf65cb,https://www.instagram.com/p/CsmENDTOFh7/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The card name ""Chase Ink Business Preferred® Credit Card"" is not mentioned with the trademark symbol in the description. The first mention should include the full name with the trademark symbol as per the rule.",Caption/Description,,⭐️ Thanks for featuring me in your article @aarp ! I love introducing the concept of points and miles to a new audience! Check out the article using the link in my profile👆,,0.90-0.99,
f6e8fd17-345b-40bf-a858-4b8bd2f02d35,https://www.instagram.com/p/C9udUyqRzc9/,instagram,Video,Annual Fee Transparency Rule,1.0,PENDING,violation,1.0,No annual fee is mentioned in the video.,Video,,,,1.00,Violation with blank context
c4825f90-0ab1-4622-83e2-aec9a2b52830,https://www.tiktok.com/@sethsrandomtips/video/7501075951736884510,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule states that the first mention of the card requires the full card name with trademark symbols. The card name ""Chase Ink Business Preferred® Credit Card"" is not mentioned in the description.",Caption/Description,,"my favorite travel hack recently, helps your posture and your hands! #travelhack #traveltiktok #posture #greenscreen",,0.90-0.99,
581fcf10-12d2-4e4d-be28-068c80b93ac1,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.95,"The first mention of the card is ""Chase Sapphire Preferred® Card"" which includes the trademark symbol. Therefore, the rule is compliant.",Video,,you sign up for the Chase Sapphire Preferred® Card through Rakuten.,,0.90-0.99,
9a60f427-b8e8-4678-b62c-fcce6bc18dc8,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.65,"The video mentions ""100,000 Chase points"" and a spend requirement of ""$5,000 on purchases in the first 3 months"". However, I am unsure of the completeness of this welcome offer due to the context. Further review may be required.",Video,,"Sapphire Preferred® already has a crazy good limited time sign up bonus of 100,000 Chase points.",,0.50-0.69,
51795a72-2487-4c58-b3b5-86090ce9ab13,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.65,"The video mentions ""30,000 Amex points or $300 cashback"", which is an incorrect depiction of the Welcome Offer for Chase Sapphire Preferred. This, however, could be referring to Rakuten's points. Further review may be required.",Video,,"adding 30,000 Amex points or $300 cashback when you sign up for this card through their site.",,0.50-0.69,
c746dea3-765a-47fc-ad08-bcebdcf4f6ba,https://www.tiktok.com/@pointsdadtravels/video/7499667447558049066,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card is ""Chase Ultimate Reward points"" in the description, which is missing the full card name ""Chase Ink Business Preferred® Credit Card"". This violates the Card Name Precision Rule.",Caption/Description,,You can use your Chase Ultimate Reward points to book a flight to Taiwan on EVA Air by transferring them out to any Star Alliance members!,,0.90-0.99,
c7df24cf-8c09-4760-925b-a0f9ec8c6d88,https://www.tiktok.com/@pointsdadtravels/video/7499667447558049066,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.95,"The first mention of the card is at [00:00:01] ""how you can use your chase points"". As this is not the full name with trademark symbols, this is a violation.",Video,,how you can use your chase points to fly to Taiwan on EVA Air.,,0.90-0.99,
9f6dc7d1-0b65-471b-a495-6135d3dd14bf,https://www.tiktok.com/@sethsrandomtips/video/7500807799300001055,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.95,"The first mention of the product name is simply ""Chase,"" which is an abbreviation. This fails to state the card name with trademark symbols. Confidence is high because the first card name is provided without the full card name.",Video,,"""$10 Chase Doordash Credit...Credit from Chase"" 0:00-0:02",,0.90-0.99,
c9b16adc-071d-45b0-a2d0-541fb57eb5ab,https://www.tiktok.com/@sethsrandomtips/video/7500807799300001055,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card is ""Chase Doordash Credit"" which is missing the full card name and trademark symbol.",Caption/Description,,Replying to @vibe4soul How to use the Chase Doordash Credit! #chase #doordash #tips,,0.90-0.99,
40000d3e-e7dc-4e6a-bcd3-4956cda9c169,https://www.tiktok.com/@pointsdadtravels/video/7499667447558049066,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.95,"At [00:00:00], the video mentions ""Chase points"", but it is accompanied by the Chase logo, suggesting that the full card name has already been established, therefore fulfilling the 'Card Name Precision Rule.'",Video,,how you can use your chase points to fly to Taiwan on EVA Air.,,0.90-0.99,
07f343f5-7394-42a1-ae83-a3becd486872,https://www.instagram.com/p/DHMITEgxFa-/,instagram,Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The full card name ""Chase Sapphire Reserve®"" is mentioned at the beginning of the analysis, thus the rule is satisfied.",Caption/Description,,"(Danny) Sharing some thoughts on the Latino travel guilt that many of us face, especially when we keep hearing these stories of the migrant abuses on these deportation flights. Especially for Latinos, we shouldn’t be supporting these policies on nuestro pueblo, especially if we have the privilege to travel.",,0.90-0.99,
80ff7524-3b41-46c7-acdd-1ead7e74252e,https://www.instagram.com/p/DHMITEgxFa-/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule requires the first mention of the card to include the full card name with trademark symbols. The card name ""Chase Sapphire Preferred® Card"" (ID: 1cc7a4f0-c519-46ba-8845-98ec66349a0f) is not mentioned in the provided text.",Caption/Description,,"(Danny) Sharing some thoughts on the Latino travel guilt that many of us face, especially when we keep hearing these stories of the migrant abuses on these deportation flights. Especially for Latinos, we shouldn’t be supporting these policies on nuestro pueblo, especially if we have the privilege to travel.",,0.90-0.99,
134e2378-ff2e-4a3a-ac31-75ec40046df2,https://www.tiktok.com/@travelmomsquad/video/7450180530835983662,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the product is missing the trademark symbol. The full card name ""Chase Sapphire Preferred® Card"" is required for the first mention, but only ""Chase Sapphire Preferred"" is present.",Caption/Description,,"Want to protect your points? Do this 👇

👉 Visit the 🔗 in bi0 and tap on “Hands Off My Rewards”

✍️ Complete the form, and your members of Congress will be notified that you oppose this bill.

🤗 That’s it! Share this TikTok if you’d like to spread even more awareness about this bill.

Just say NO to taking away our points and miles 🙅‍♀️ #TPGPartner",,0.90-0.99,
1af1b41c-dfa9-4be2-973f-6f565aeb4032,https://www.instagram.com/p/DI5MmcjN-6H/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card is missing the trademark symbol. The caption states ""We celebrated Laurie’s birthday in the Big Apple 🍎"".",Caption/Description,,We celebrated Laurie’s birthday in the Big Apple 🍎,,0.90-0.99,
2346ba3e-6cb9-4f0f-a8c2-4bb6445d4cb5,https://www.instagram.com/p/DI5MmcjN-6H/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule requires the first mention of the card to be the full name with trademark. There is no mention of the card name at all, thus it is a violation. Baseline confidence score: 0.93",Caption/Description,,We celebrated Laurie’s birthday in the Big Apple 🍎,,0.90-0.99,
729975f0-d3e1-489d-a5df-80eb13d376e1,https://www.instagram.com/p/DIuaeBKyfvy/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the product ""Chase Sapphire Preferred® Card"" is missing the trademark symbol.",Caption/Description,,My breakdown on how I travel-hacked my birthday trip to see @intermiamicf and Messi for the first time! #intermiami #travelhacks #messi,,0.90-0.99,
e2431b0b-a710-4eb2-b3fe-df2a4799abd7,https://www.instagram.com/p/DIuaeBKyfvy/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The content mentions ""travel-hacked my birthday trip"". Since this is the first mention of the Chase Sapphire Reserve card, it should include the full card name with trademark symbols: Chase Sapphire Reserve®.",Caption/Description,,My breakdown on how I travel-hacked my birthday trip to see @intermiamicf and Messi for the first time! #intermiami #travelhacks #messi,,0.90-0.99,
3f0fe24d-d20d-4949-b879-d072adbb008e,https://www.instagram.com/p/DIuaeBKyfvy/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.9,"The rule requires the first mention of the card to be the full name with trademark. The caption mentions travel hacks, which does not include the card name. Therefore, it's a violation.",Caption/Description,,My breakdown on how I travel-hacked my birthday trip to see @intermiamicf and Messi for the first time! #intermiami #travelhacks #messi,,0.90-0.99,
73c520c9-41a0-4067-831a-81ab10ee3903,https://www.instagram.com/p/DI5MmcjN-6H/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.93,The first mention of the card is not the full name with trademark symbol.,Caption/Description,,"We celebrated Laurie’s birthday in the Big Apple 🍎

We stayed at @virginhotelsnyc for the first time, and the hotel and its views of the Empire State Building were AMAZING!!

We rode to/from NYC on @amtrak - taking the Acela train back to DC.

And we saw the @buenavistamusical on Broadway! 🎭",,0.90-0.99,
baffa2ad-deb2-4319-bc93-2147e531197d,https://www.tiktok.com/@continental.ky/video/7214166236232453418,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.95,"The video shows ""Chase Ultimate Rewards"" without including the trademark symbol at [00:00:20] and subsequent mentions, which is a violation of the card name precision rule.",Video,,"if you want to fly on United with Chase Rewards Capital One points, Amex Points or city thank you points",,0.90-0.99,
0944b5f9-865d-4cf3-845a-72b098f7104f,https://www.tiktok.com/@travelmomsquad/video/7436111473983638827,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,The rule requires the first mention of the card to be the full name with trademark. The card is not mentioned at all in the description.,Caption/Description,,"#ExpediaPartner TMS 🤝 Travel Shop

Traveling somewhere without many points options? Or maybe you want more space for the family?

We've got you 👯‍♀️

Our @expedia Travel Shop is your one-stop-shop for all of our hotel recommendations! Access it via the Expedia app and easily browse our collections and property videos.

👉 Head to the 🔗 in bi0 to see our Travel Shop!",,0.90-0.99,
91974f27-ad8d-41b9-a58d-3f27d58344ad,https://www.tiktok.com/@travelmomsquad/video/7436111473983638827,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,violation,0.95,"The video mentions ""points"" in the context of travel, which relates to the Chase Sapphire Preferred card and its travel benefits. However, it does not state any of the marketing bullets verbatim. The bullet ""5X points on travel booked through the Chase Travel℠"" is an example of a bullet that isn't being said word for word.",Video,,"""We know that when traveling with a large family, there aren't always standard rooms on points that it can accommodate you."" 00:00:50-00:00:04",,0.90-0.99,
7777a39d-f689-4da6-9788-1d0fb005079f,https://www.tiktok.com/@travelmomsquad/video/7436111473983638827,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,The first mention of the product does not include the trademark symbol.,Caption/Description,,"#ExpediaPartner TMS 🤝 Travel Shop

Traveling somewhere without many points options? Or maybe you want more space for the family?

We've got you 👯‍♀️

Our @expedia Travel Shop is your one-stop-shop for all of our hotel recommendations! Access it via the Expedia app and easily browse our collections and property videos.

👉 Head to the 🔗 in bi0 to see our Travel Shop!",,0.90-0.99,
8ebec1b0-9069-4ae4-9aed-e2700e5eb4e8,https://www.tiktok.com/@travelmomsquad/video/7420833609642183982,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card ""Singapore Airlines"" appears without the trademark symbol.",Caption/Description,,Singapore Airlines is a go-to option for us when it comes to flying to Asia.,,0.90-0.99,
f9fa06d3-a72f-4c5f-9601-070fe5d4999b,https://www.tiktok.com/@travelmomsquad/video/7420833609642183982,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule states that the first mention of the card name requires the full card name with trademark symbols. The product is Chase Sapphire Preferred® Card, but the description mentions ""Singapore Airlines"" and not the card name. Thus it is a violation.",Caption/Description,,"Would you fly like this for 17.5 hours?

Singapore Airlines is a go-to option for us when it comes to flying to Asia. Not only do they offer a great product, but all the major banks transfer to Singapore making it really easy to rack up a lot of points!",,0.90-0.99,
fcdd6738-d0a0-4df9-b01c-ab0e639ba691,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the product ""Chase Sapphire Preferred® Card"" is missing the trademark symbol. Baseline confidence score 0.93.",Caption/Description,,Our trip was delayed 3 years because of covid but we finally made it ti Havasu Falls and it did not disappoint! Overall this 10 mile hike was much easier & more beautiful than expected!! #havasupai #havasupaifalls #havasu #havasufalls #backpackingtips #backpackingtrip #backpackingtok,,0.90-0.99,
6130c199-921a-45cc-be4d-79aec5e01c24,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,The first mention of the card is not present in the caption. Therefore the rule is applicable but not violated. Baseline confidence score: 0.93.,Caption/Description,,Our trip was delayed 3 years because of covid but we finally made it ti Havasu Falls and it did not disappoint! Overall this 10 mile hike was much easier & more beautiful than expected!! #havasupai #havasupaifalls #havasu #havasufalls #backpackingtips #backpackingtrip #backpackingtok,,0.90-0.99,
832b3b3e-54a0-44ba-9071-3167a2631e14,https://www.tiktok.com/@travelmomsquad/video/7450180530835983662,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,1.0,No mentions of the card name.,Video,,,,1.00,Violation with blank context
